ID,x,y,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184
171,520650,4048110,0.285252018,0.285450714,0.28564941,0.285848106,0.286046808,0.286245796,0.286444784,0.286643772,0.286842794,0.28704257,0.287242346,0.287442122,0.287641989,0.287843155,0.28804432,0.288245486,0.288446807,0.288649767,0.288852727,0.289055687,0.289258888,0.289464068,0.289669248,0.289874428,0.290079946,0.290287721,0.290495496,0.290703271,0.29091147,0.291122035,0.2913326,0.291543165,0.291754282,0.291968025,0.292181768,0.292395511,0.292609967,0.292827356,0.293044746,0.293262135,0.293480433,0.293702003,0.293923573,0.294145143,0.29436782,0.294594018,0.294820216,0.295046414,0.295273967,0.295505358,0.295736748,0.295968139,0.296201136,0.296438213,0.296675289,0.296912366,0.297151391,0.297394871,0.297638351,0.297881831,0.298127537,0.298377841,0.298628146,0.298878451,0.299131266,0.299388785,0.299646305,0.299903824,0.300164281,0.300429748,0.300695215,0.300960682,0.30122959,0.30150385,0.301778109,0.302052369,0.302330456,0.302613981,0.302897506,0.303181032,0.303468629,0.303761519,0.304054409,0.304347299,0.304644578,0.30494708,0.305249582,0.305552084,0.305859397,0.306171958,0.30648452,0.306797081,0.307114716,0.307437426,0.307760135,0.308082845,0.308410645,0.308743112,0.309075579,0.309408046,0.309745397,0.310086852,0.310428306,0.31076976,0.311115997,0.311465911,0.311815825,0.312165739,0.312520189,0.31287783,0.313235471,0.313593112,0.313955175,0.314320081,0.314684987,0.315049893,0.315419398,0.3157916,0.316163801,0.316536002,0.316912184,0.317290488,0.317668792,0.318047096,0.318428756,0.318812039,0.319195322,0.319578605,0.31996486,0.320352416,0.320739971,0.321127527,0.3215177,0.321908906,0.322300111,0.322691316,0.323084694,0.32347884,0.323872985,0.32426713,0.324662957,0.325059312,0.325455667,0.325852023,0.326249527,0.32664735,0.327045173,0.327442996,0.327841261,0.328239634,0.328638007,0.329036379,0.329434715,0.329833043,0.330231371,0.330629699,0.33102799,0.331426275,0.33182456,0.332222846,0.33262134,0.333019865,0.33341839,0.333816916,0.334215912,0.334614965,0.335014018,0.335413071,0.335812531,0.336212031,0.33661153,0.337011029,0.337410811,0.337810613,0.338210415,0.338610217,0.339010209,0.339410209,0.339810209,0.34021021,0.34061022,0.341010231,0.341410242,0.341810253
172,520740,4048110,0.271252556,0.271576504,0.271900451,0.272224398,0.272548346,0.272872293,0.27319624,0.273520188,0.273844135,0.274168082,0.274492029,0.274815977,0.275139924,0.275463871,0.275787819,0.276111766,0.276435713,0.276759661,0.277083608,0.277407555,0.277731503,0.27805545,0.278379397,0.278703345,0.279027292,0.279351239,0.279675187,0.279999134,0.280323081,0.280647029,0.280970976,0.281294923,0.281618871,0.281942818,0.282266765,0.282590713,0.28291466,0.283238607,0.283562555,0.283886502,0.284210449,0.284534397,0.284858344,0.285182291,0.285506239,0.285830186,0.286154133,0.286478081,0.286802028,0.287125975,0.287449923,0.28777387,0.288097817,0.288421765,0.288745712,0.289069659,0.289393607,0.289717554,0.290041501,0.290365449,0.290689396,0.291013343,0.291337291,0.291661238,0.291985185,0.292309133,0.29263308,0.292957027,0.293280975,0.293604922,0.293928869,0.294252817,0.294576764,0.294900711,0.295224659,0.295548606,0.295872553,0.296196501,0.296520448,0.296844395,0.297168343,0.29749229,0.297816237,0.298140185,0.298464132,0.298788079,0.299112027,0.299435974,0.299759921,0.300083869,0.300407816,0.300731763,0.301055711,0.301379658,0.301703605,0.302027553,0.3023515,0.302675447,0.302999395,0.303323342,0.303647289,0.303971237,0.304295184,0.304619131,0.304943079,0.305267026,0.305590974,0.305914921,0.306238868,0.306562816,0.306886763,0.30721071,0.307534658,0.307858605,0.308182552,0.3085065,0.308830447,0.309154394,0.309478342,0.309802289,0.310126236,0.310450184,0.310774131,0.311098078,0.311422026,0.311745973,0.312069921,0.312393868,0.312717815,0.313041763,0.31336571,0.313689657,0.314013605,0.314337552,0.314661499,0.314985447,0.315309394,0.315633341,0.315957289,0.316281236,0.316605184,0.316929131,0.317253078,0.317577026,0.317900973,0.31822492,0.318548868,0.318872815,0.319196762,0.31952071,0.319844657,0.320168604,0.320492552,0.320816499,0.321140447,0.321464394,0.321788341,0.322112289,0.322436236,0.322760183,0.323084131,0.323408078,0.323732025,0.324055973,0.32437992,0.324703867,0.325027815,0.325351762,0.32567571,0.325999657,0.326323604,0.326647552,0.326971499,0.327295446,0.327619394,0.327943341,0.328267288,0.328591236,0.328915183,0.32923913,0.329563078,0.329887025,0.330210973,0.33053492
173,520770,4048110,0.295746465,0.295222136,0.294697806,0.294173477,0.293649171,0.293125912,0.292602653,0.292079394,0.29155642,0.291039722,0.290523024,0.290006327,0.289490378,0.288985168,0.288479958,0.287974748,0.287470693,0.286978771,0.28648685,0.285994928,0.285504747,0.28502884,0.284552933,0.284077026,0.283603678,0.283147393,0.282691108,0.282234823,0.281781831,0.28134719,0.28091255,0.280477909,0.280047981,0.27964044,0.279232898,0.278825357,0.278424463,0.278050896,0.277677329,0.277303762,0.276938897,0.27660536,0.276271822,0.275938285,0.275615372,0.275326266,0.27503716,0.274748054,0.274472402,0.27423487,0.273997337,0.273759805,0.273538039,0.273356294,0.273174548,0.272992803,0.272829953,0.27271029,0.272590627,0.272470965,0.272372069,0.272316092,0.272260115,0.272204139,0.272170873,0.272180192,0.27218951,0.272198828,0.272235648,0.272319382,0.272403115,0.272486848,0.272605402,0.272778121,0.27295084,0.273123559,0.273336384,0.2736062,0.273876017,0.274145833,0.274457245,0.274822729,0.275188214,0.275553699,0.275961119,0.276418461,0.276875804,0.277333147,0.277832049,0.27837629,0.27892053,0.279464771,0.280047986,0.280670176,0.281292365,0.281914555,0.28256945,0.283254323,0.283939196,0.28462407,0.285332996,0.286062128,0.28679126,0.287520391,0.288266379,0.289025333,0.289784287,0.290543241,0.291311157,0.292085379,0.292859602,0.293633824,0.294413918,0.295197787,0.295981655,0.296765524,0.29755796,0.298355418,0.299152876,0.299950335,0.300746181,0.301541167,0.302336153,0.303131139,0.303913582,0.304689957,0.305466331,0.306242706,0.307000949,0.307751259,0.30850157,0.30925188,0.309980657,0.310700952,0.311421246,0.312141541,0.312837366,0.313524555,0.314211745,0.314898934,0.31555868,0.3162098,0.316860921,0.317512042,0.318133805,0.318747413,0.319361021,0.319974629,0.320556983,0.321131734,0.321706485,0.322281236,0.322828015,0.323368906,0.323909796,0.324450686,0.324974853,0.325496018,0.326017183,0.326538348,0.327056897,0.327575054,0.32809321,0.328611367,0.329137175,0.329663916,0.330190657,0.330717398,0.331252756,0.331788936,0.332325115,0.332861295,0.333403524,0.333946175,0.334488827,0.335031478,0.335578258,0.336125227,0.336672195,0.337219163,0.337765713,0.338312254,0.338858794,0.339405335
174,520800,4048110,0.307541694,0.307123127,0.30670456,0.306285993,0.305867447,0.305449846,0.305032245,0.304614643,0.304197217,0.303783631,0.303370046,0.30295646,0.302543297,0.302136183,0.30172907,0.301321956,0.300915511,0.300516086,0.300116662,0.299717237,0.299318854,0.298929011,0.298539169,0.298149326,0.297760973,0.29738255,0.297004127,0.296625705,0.296249201,0.295883392,0.295517584,0.295151775,0.294788472,0.29443707,0.294085668,0.293734266,0.293385967,0.293050424,0.29271488,0.292379336,0.29204757,0.291729402,0.291411233,0.291093065,0.290779411,0.290480122,0.290180832,0.289881543,0.289587958,0.289310532,0.289033107,0.288755681,0.288484955,0.288231235,0.287977515,0.287723795,0.287478451,0.28725225,0.28702605,0.286799849,0.286583417,0.286387173,0.286190928,0.285994683,0.285809931,0.285646726,0.285483521,0.285320316,0.285172244,0.285049985,0.284927727,0.284805468,0.28470347,0.284632988,0.284562506,0.284492025,0.284446143,0.284435218,0.284424294,0.284413369,0.284428993,0.284479129,0.284529265,0.284579402,0.284657375,0.284768486,0.284879598,0.28499071,0.285130607,0.285301906,0.285473204,0.285644503,0.285844461,0.286073076,0.286301692,0.286530308,0.28678616,0.287066979,0.287347798,0.287628617,0.287934439,0.288261263,0.288588087,0.288914912,0.289265039,0.289633092,0.290001144,0.290369197,0.290757867,0.291161046,0.291564225,0.291967404,0.292390665,0.292826837,0.293263008,0.29369918,0.294157572,0.294628991,0.29510041,0.295571829,0.296061787,0.296561634,0.297061481,0.297561328,0.298075333,0.298596188,0.299117043,0.299637898,0.300169346,0.300705429,0.301241513,0.301777596,0.302321343,0.30286811,0.303414877,0.303961644,0.304513349,0.305066796,0.305620244,0.306173692,0.306728996,0.307284884,0.307840773,0.308396661,0.30895177,0.309506663,0.310061555,0.310616448,0.31116746,0.311717528,0.312267596,0.312817664,0.313362571,0.31390639,0.31445021,0.31499403,0.315536281,0.31607825,0.316620219,0.317162189,0.317707336,0.31825296,0.318798583,0.319344207,0.319895676,0.320447857,0.321000038,0.32155222,0.322110105,0.322668534,0.323226963,0.323785392,0.324348298,0.324911517,0.325474736,0.326037954,0.326604725,0.327171657,0.32773859,0.328305522,0.328873144,0.329440782,0.330008419,0.330576057
175,520830,4048110,0.305478967,0.305765792,0.306052617,0.306339441,0.306626267,0.306913099,0.307199932,0.307486765,0.307773599,0.308060456,0.308347312,0.308634169,0.308921028,0.309207926,0.309494823,0.309781721,0.310068623,0.310355576,0.310642528,0.31092948,0.311216439,0.311503461,0.311790483,0.312077505,0.312364538,0.312651644,0.312938749,0.313225854,0.313512974,0.313800176,0.314087378,0.31437458,0.314661801,0.314949114,0.315236426,0.315523739,0.315811075,0.316098509,0.316385944,0.316673378,0.316960841,0.317248408,0.317535974,0.31782354,0.318111139,0.318398842,0.318686546,0.318974249,0.31926199,0.319549836,0.319837683,0.32012553,0.320413418,0.32070141,0.320989403,0.321277395,0.321565434,0.321853578,0.322141723,0.322429867,0.322718061,0.323006359,0.323294656,0.323582953,0.323871303,0.324159753,0.324448203,0.324736652,0.325025162,0.325313774,0.325602386,0.325890998,0.32617968,0.326468471,0.326757261,0.327046052,0.32733492,0.327623898,0.327912876,0.328201854,0.328490915,0.328780084,0.329069253,0.329358422,0.32964768,0.329937044,0.330226409,0.330515773,0.330805233,0.331094799,0.331384364,0.331673929,0.331963593,0.332253355,0.332543117,0.332832879,0.333122738,0.333412685,0.333702633,0.33399258,0.33428262,0.334572738,0.334862856,0.335152974,0.335443183,0.335733462,0.336023741,0.336314019,0.336604382,0.336894804,0.337185225,0.337475647,0.337766149,0.338056704,0.338347259,0.338637814,0.338928454,0.339219144,0.339509834,0.339800525,0.340091286,0.340382084,0.340672883,0.340963681,0.341254535,0.341545416,0.341836297,0.342127178,0.342418106,0.342709055,0.343000004,0.343290952,0.343581939,0.343872941,0.344163943,0.344454944,0.344745974,0.345037013,0.345328052,0.345619091,0.345910146,0.346201205,0.346492265,0.346783325,0.347074391,0.347365458,0.347656526,0.347947594,0.348238657,0.348529719,0.348820782,0.349111844,0.349402899,0.349693952,0.349985005,0.350276058,0.350567113,0.350858169,0.351149226,0.351440282,0.351731352,0.352022424,0.352313497,0.352604569,0.352895662,0.353186758,0.353477853,0.353768948,0.354060067,0.354351189,0.35464231,0.354933431,0.355224571,0.355515712,0.355806854,0.356097995,0.356389148,0.356680302,0.356971455,0.357262609,0.357553764,0.35784492,0.358136076,0.358427231
176,520200,4048080,0.247291989,0.247299117,0.247306246,0.247313375,0.247320732,0.247338364,0.247355996,0.247373628,0.247391308,0.247410041,0.247428773,0.247447506,0.24746979,0.247542974,0.247616158,0.247689342,0.247770481,0.247935149,0.248099816,0.248264484,0.248443344,0.248738578,0.249033813,0.249329047,0.249640917,0.250063684,0.250486452,0.250909219,0.251343808,0.251844258,0.252344708,0.252845158,0.2533551,0.253910131,0.254465161,0.255020192,0.255583941,0.256183531,0.256783121,0.257382711,0.257977182,0.258553228,0.259129273,0.259705319,0.260231074,0.260596815,0.260962556,0.261328297,0.26159712,0.26159134,0.26158556,0.261579781,0.261407826,0.260814041,0.260220256,0.259626472,0.258850235,0.257656964,0.256463694,0.255270423,0.253864363,0.25201854,0.250172717,0.248326893,0.246276559,0.243842765,0.241408971,0.238975178,0.236454555,0.233785813,0.231117071,0.228448329,0.225859125,0.223393647,0.22092817,0.218462692,0.216210781,0.214262358,0.212313936,0.210365514,0.208694466,0.207384005,0.206073543,0.204763082,0.203775976,0.203173819,0.202571661,0.201969503,0.201717973,0.201848944,0.201979915,0.202110887,0.202546167,0.203285757,0.204025346,0.204764935,0.205662487,0.206704838,0.207747189,0.208789539,0.209853511,0.210935644,0.212017777,0.21309991,0.214174162,0.215242352,0.216310542,0.217378733,0.218391977,0.219366557,0.220341136,0.221315716,0.222277059,0.223229893,0.224182728,0.225135562,0.22634823,0.227713213,0.229078196,0.230443179,0.231989446,0.233632398,0.23527535,0.236918302,0.238624501,0.240361304,0.242098107,0.24383491,0.245595897,0.247367466,0.249139034,0.250910602,0.252694989,0.254484426,0.256273864,0.258063301,0.259886037,0.261720526,0.263555014,0.265389503,0.267248426,0.26911503,0.270981633,0.272848237,0.274663396,0.276464265,0.278265134,0.280066003,0.281648993,0.283178986,0.284708979,0.286238972,0.287420793,0.288529315,0.289637836,0.290746358,0.291458078,0.292098578,0.292739078,0.293379578,0.293698475,0.293969133,0.29423979,0.294510447,0.294583686,0.29463285,0.294682013,0.294731177,0.294768956,0.29480565,0.294842345,0.294879039,0.294925913,0.294973496,0.29502108,0.295068664,0.295092908,0.29511609,0.295139273,0.295162456,0.295158779,0.295154506,0.295150233,0.295145959
177,520230,4048080,0.275420668,0.276246883,0.277073098,0.277899313,0.278671707,0.277022145,0.275372584,0.273723022,0.272000874,0.268681812,0.265362751,0.262043689,0.258848183,0.257423641,0.255999098,0.254574556,0.253142596,0.251632752,0.250122908,0.248613065,0.247137984,0.245947957,0.244757931,0.243567905,0.242523855,0.242452982,0.242382108,0.242311235,0.242271812,0.242407619,0.242543425,0.242679232,0.242913805,0.24361752,0.244321235,0.24502495,0.245965206,0.247877906,0.249790607,0.251703307,0.253516703,0.254972604,0.256428504,0.257884404,0.259194642,0.260041406,0.260888171,0.261734936,0.263367893,0.267228398,0.271088903,0.274949408,0.278480432,0.281175082,0.283869732,0.286564381,0.289714875,0.293907297,0.298099719,0.302292141,0.30529022,0.305819991,0.306349763,0.306879534,0.303508562,0.292823697,0.282138832,0.271453967,0.258266044,0.2408082,0.223350356,0.205892512,0.189910572,0.176224483,0.162538395,0.148852306,0.138247187,0.132020288,0.12579339,0.119566491,0.116639958,0.1180039,0.119367842,0.120731784,0.124156121,0.130033311,0.135910501,0.14178769,0.147273944,0.152333723,0.157393502,0.162453281,0.168919507,0.176792179,0.184664851,0.192537524,0.199790943,0.206476712,0.213162481,0.219848251,0.223282227,0.223984697,0.224687167,0.225389637,0.225729596,0.2257907,0.225851804,0.225912908,0.223397196,0.219068169,0.214739141,0.210410113,0.203759801,0.195617233,0.187474666,0.179332098,0.180676878,0.187583205,0.194489533,0.20139586,0.209589226,0.218469011,0.227348796,0.236228582,0.239511207,0.240085528,0.24065985,0.241234171,0.239745325,0.237353844,0.234962363,0.232570881,0.229619679,0.22644798,0.223276281,0.220104582,0.219630842,0.220109323,0.220587804,0.221066284,0.224280435,0.228354368,0.2324283,0.236502233,0.243354525,0.250978583,0.258602641,0.266226699,0.270194264,0.273272413,0.276350561,0.279428709,0.278978056,0.277784496,0.276590937,0.275397377,0.2724662,0.269223142,0.265980084,0.262737026,0.259045559,0.255286831,0.251528103,0.247769375,0.245221375,0.242821024,0.240420674,0.238020323,0.238909162,0.240111257,0.241313353,0.242515448,0.246232816,0.250125667,0.254018519,0.257911371,0.262121802,0.266346668,0.270571534,0.2747964,0.279453454,0.284120112,0.28878677,0.293453429
178,520260,4048080,0.329245364,0.329164744,0.329084124,0.329003504,0.328845595,0.325209681,0.321573767,0.317937853,0.314176293,0.307650505,0.301124718,0.29459893,0.288595406,0.290077647,0.291559888,0.29304213,0.294477607,0.295422061,0.296366515,0.297310969,0.298059152,0.297197913,0.296336673,0.295475433,0.294769377,0.295097876,0.295426375,0.295754874,0.295981203,0.295638301,0.295295399,0.294952497,0.294405456,0.292888753,0.29137205,0.289855347,0.288344084,0.28685519,0.285366296,0.283877401,0.283037353,0.284533147,0.286028942,0.287524737,0.288511887,0.28788062,0.287249354,0.286618088,0.288139784,0.295761541,0.303383297,0.311005054,0.316495217,0.316574411,0.316653605,0.316732799,0.318613404,0.324611519,0.330609634,0.336607749,0.341462047,0.343952459,0.346442871,0.348933282,0.345121141,0.329491713,0.313862284,0.298232856,0.277686352,0.248751897,0.219817441,0.190882986,0.165976082,0.147334257,0.128692433,0.110050609,0.097494497,0.093586503,0.089678509,0.085770516,0.086796824,0.094237726,0.101678628,0.10911953,0.119119738,0.132166737,0.145213736,0.158260736,0.167236564,0.171771115,0.176305665,0.180840216,0.186572517,0.193502569,0.200432621,0.207362673,0.213424303,0.218689879,0.223955455,0.22922103,0.231543517,0.231393809,0.231244101,0.231094393,0.23228181,0.234497786,0.236713762,0.238929738,0.235591606,0.228345028,0.221098451,0.213851873,0.200235048,0.182523065,0.164811083,0.1470991,0.147586916,0.15874358,0.169900244,0.181056908,0.191901109,0.202578664,0.213256218,0.223933772,0.229681291,0.233043309,0.236405327,0.239767345,0.241258637,0.241931486,0.242604335,0.243277184,0.24018032,0.235598419,0.231016517,0.226434616,0.224794128,0.224191786,0.223589445,0.222987103,0.223725097,0.224884338,0.22604358,0.227202822,0.232603151,0.239181559,0.245759968,0.252338376,0.256587798,0.260270709,0.26395362,0.267636531,0.268201551,0.268110173,0.268018795,0.267927417,0.266673902,0.265211799,0.263749696,0.262287593,0.261266704,0.260311997,0.259357289,0.258402582,0.254057651,0.249299278,0.244540905,0.239782532,0.238974305,0.238542283,0.238110262,0.23767824,0.241048184,0.244683381,0.248318578,0.251953776,0.256308465,0.260695858,0.265083251,0.269470644,0.271208918,0.272888322,0.274567725,0.276247129
179,520290,4048080,0.334149825,0.334103698,0.334057571,0.334011444,0.333965163,0.333911931,0.333858699,0.333805467,0.333751908,0.333691146,0.333630384,0.333569622,0.333508819,0.333447427,0.333386036,0.333324644,0.333260958,0.333173181,0.333085404,0.332997628,0.332902393,0.332746001,0.33258961,0.332433218,0.332265296,0.332020496,0.331775696,0.331530896,0.331266761,0.330894904,0.330523048,0.330151191,0.32974861,0.329200094,0.328651577,0.32810306,0.327516266,0.326772107,0.326027948,0.325283789,0.324490468,0.323520168,0.322549867,0.321579567,0.320537776,0.319268518,0.317999261,0.316730003,0.315374393,0.313774119,0.312173846,0.310573573,0.308860441,0.306860826,0.30486121,0.302861595,0.300748968,0.29837803,0.296007093,0.293636155,0.291156928,0.288453902,0.285750876,0.28304785,0.280278609,0.277385211,0.274491814,0.271598417,0.268769726,0.266051417,0.263333109,0.2606148,0.25813728,0.25603432,0.25393136,0.251828399,0.250105789,0.248923676,0.247741563,0.246559449,0.245768446,0.245485886,0.245203326,0.244920766,0.245001827,0.245515772,0.246029717,0.246543662,0.247366933,0.248527649,0.249688366,0.250849083,0.252206157,0.253759587,0.255313017,0.256866448,0.258444268,0.260044445,0.261644622,0.263244799,0.264735503,0.26613425,0.267532997,0.268931745,0.270203987,0.271378918,0.272553849,0.273728779,0.274788424,0.275766941,0.276745458,0.277723976,0.278705532,0.279689042,0.280672552,0.281656062,0.282854013,0.284177672,0.28550133,0.286824989,0.288282697,0.289811899,0.291341101,0.292870302,0.294413936,0.295964553,0.29751517,0.299065787,0.300621153,0.302178596,0.303736039,0.305293482,0.30686782,0.308448815,0.310029809,0.311610803,0.313233815,0.314871655,0.316509496,0.318147337,0.319827758,0.321521563,0.323215367,0.324909172,0.326583027,0.32825134,0.329919654,0.331587967,0.333081641,0.334532834,0.335984028,0.337435221,0.338597425,0.339698789,0.340800153,0.341901517,0.34269898,0.343441896,0.344184811,0.344927727,0.345434834,0.345906569,0.346378304,0.346850039,0.347161564,0.347453551,0.347745539,0.348037526,0.348281064,0.348519989,0.348758913,0.348997837,0.349236965,0.349476107,0.349715249,0.349954392,0.350200405,0.35044673,0.350693056,0.350939382,0.351188615,0.351437912,0.35168721,0.351936508
180,520320,4048080,0.34844159,0.348287763,0.348133936,0.347980109,0.347826288,0.347672746,0.347519205,0.347365664,0.347212191,0.347060224,0.346908257,0.346756289,0.346604523,0.346455625,0.346306727,0.346157829,0.346009254,0.345864067,0.34571888,0.345573693,0.345429021,0.34528857,0.34514812,0.345007669,0.344868032,0.344733827,0.344599621,0.344465416,0.344332439,0.344206308,0.344080178,0.343954047,0.343829693,0.343713775,0.343597857,0.343481939,0.343368506,0.343265286,0.343162065,0.343058845,0.34295896,0.342871081,0.342783202,0.342695323,0.3426117,0.34254162,0.342471541,0.342401461,0.342336761,0.3422873,0.34223784,0.34218838,0.342145373,0.342118747,0.34209212,0.342065494,0.342046754,0.342046041,0.342045328,0.342044614,0.342053237,0.342081155,0.342109073,0.342136991,0.342175931,0.342235537,0.342295143,0.342354749,0.3424278,0.342523785,0.34261977,0.342715755,0.342827966,0.342965418,0.343102871,0.343240323,0.343396314,0.343578648,0.343760982,0.343943317,0.344145671,0.344374052,0.344602432,0.344830813,0.345080839,0.345356635,0.34563243,0.345908226,0.346207551,0.346532547,0.346857542,0.347182537,0.3475316,0.347904731,0.348277861,0.348650991,0.349047453,0.349465303,0.349883153,0.350301002,0.350740631,0.351198554,0.351656477,0.3521144,0.352593105,0.353087797,0.353582489,0.354077181,0.35459119,0.355118791,0.355646392,0.356173993,0.356719814,0.357277348,0.357834882,0.358392416,0.35896821,0.359554708,0.360141205,0.360727703,0.361328325,0.361936481,0.362544637,0.363152793,0.363770607,0.364393094,0.365015581,0.365638068,0.366267477,0.366899914,0.367532352,0.368164789,0.368802354,0.369441938,0.370081523,0.370721107,0.371364129,0.372008363,0.372652598,0.373296832,0.37394275,0.374589197,0.375235644,0.375882092,0.376528181,0.377174172,0.377820162,0.378466153,0.37910895,0.379750972,0.380392993,0.381035015,0.381672154,0.382308265,0.382944376,0.383580487,0.384211429,0.384841443,0.385471458,0.386101473,0.386727132,0.387352137,0.387977143,0.388602148,0.38922425,0.389845997,0.390467744,0.391089491,0.391710402,0.392331233,0.392952063,0.393572894,0.394193925,0.39481497,0.395436015,0.39605706,0.396678085,0.39729911,0.397920135,0.398541159,0.399161953,0.399782741,0.400403529,0.401024317
181,520380,4048080,0.331436797,0.331254936,0.331073075,0.330891213,0.330709361,0.33052793,0.330346499,0.330165068,0.329983715,0.329804065,0.329624415,0.329444766,0.329265344,0.32908919,0.328913035,0.328736881,0.328561118,0.328389474,0.328217829,0.328046184,0.327875129,0.327708907,0.327542686,0.327376464,0.327211053,0.327051047,0.326891041,0.326731034,0.326572084,0.326419016,0.326265947,0.326112879,0.325961306,0.325816834,0.325672361,0.325527889,0.325385499,0.32525167,0.325117841,0.324984012,0.324852969,0.324731956,0.324610942,0.324489929,0.324372418,0.324266054,0.324159689,0.324053325,0.32395133,0.323861715,0.323772101,0.323682487,0.323598112,0.323527039,0.323455966,0.323384892,0.323320297,0.32327051,0.323220723,0.323170936,0.323128922,0.323102976,0.32307703,0.323051084,0.323034539,0.323035623,0.323036706,0.32303779,0.323050774,0.323084058,0.323117341,0.323150625,0.323198729,0.323269888,0.323341046,0.323412204,0.32350064,0.32361363,0.32372662,0.32383961,0.323971625,0.324128374,0.324285123,0.324441872,0.324619655,0.324822478,0.325025302,0.325228126,0.325454406,0.325706276,0.325958146,0.326210015,0.326486666,0.326788098,0.32708953,0.327390962,0.327717246,0.328066312,0.328415378,0.328764444,0.329137904,0.329531854,0.329925804,0.330319754,0.330738163,0.331175387,0.33161261,0.332049834,0.332510758,0.33298836,0.333465961,0.333943562,0.334444706,0.334960984,0.335477261,0.335993539,0.336534399,0.33708967,0.337644942,0.338200213,0.338777192,0.339365749,0.339954306,0.340542862,0.341150194,0.34176661,0.342383026,0.342999442,0.34363289,0.344273789,0.344914689,0.345555588,0.346212105,0.346874775,0.347537444,0.348200114,0.348876452,0.349557614,0.350238776,0.350919938,0.351612506,0.352308659,0.353004812,0.353700965,0.354405569,0.355112521,0.355819473,0.356526424,0.357237719,0.35795007,0.358662421,0.359374772,0.360088346,0.360802177,0.361516008,0.362229839,0.362943254,0.363656595,0.364369935,0.365083275,0.365795664,0.36650791,0.367220156,0.367932402,0.368643826,0.36935515,0.370066473,0.370777797,0.37148913,0.372200464,0.372911798,0.373623131,0.374334882,0.375046662,0.375758441,0.376470221,0.377182258,0.377894307,0.378606356,0.379318405,0.380030377,0.380742348,0.381454319,0.38216629
182,520410,4048080,0.321959638,0.321363733,0.320767829,0.320171924,0.3195759,0.318974471,0.318373041,0.317771612,0.317169767,0.316558789,0.315947811,0.315336833,0.314724851,0.314098483,0.313472115,0.312845747,0.312216643,0.311558806,0.31090097,0.310243133,0.309580058,0.308874025,0.308167993,0.307461961,0.306748289,0.305983694,0.305219099,0.304454503,0.30367941,0.302845829,0.302012247,0.301178666,0.30033324,0.299431553,0.298529865,0.297628178,0.296715063,0.295754968,0.294794873,0.293834779,0.292863403,0.291851415,0.290839427,0.289827439,0.288802767,0.287737738,0.286672708,0.285607678,0.284529755,0.283415302,0.282300848,0.281186395,0.280057182,0.2788905,0.277723819,0.276557137,0.275378864,0.274174095,0.272969327,0.271764558,0.270552944,0.269327185,0.268101425,0.266875665,0.265654034,0.264440147,0.263226259,0.262012371,0.260828424,0.259695552,0.25856268,0.257429807,0.256359781,0.255387514,0.254415247,0.253442981,0.252559883,0.251803498,0.251047113,0.250290728,0.24963592,0.249113161,0.248590401,0.248067642,0.247657706,0.247382083,0.247106461,0.246830838,0.246677691,0.246658152,0.246638614,0.246619075,0.246718672,0.246937405,0.247156139,0.247374872,0.247696968,0.248113814,0.248530659,0.248947505,0.249452045,0.250030248,0.250608451,0.251186654,0.251845087,0.252565236,0.253285384,0.254005533,0.254794558,0.255632052,0.256469546,0.25730704,0.258214752,0.259167604,0.260120456,0.261073309,0.262115025,0.263208834,0.264302642,0.265396451,0.266557256,0.267753792,0.268950328,0.270146864,0.271389701,0.272654941,0.273920182,0.275185422,0.276488722,0.277808674,0.279128625,0.280448576,0.281802122,0.283168901,0.28453568,0.28590246,0.28729729,0.288702021,0.290106751,0.291511482,0.292935925,0.294366562,0.2957972,0.297227838,0.298659212,0.300090792,0.301522371,0.302953951,0.304354351,0.305747167,0.307139984,0.3085328,0.309874573,0.311205601,0.312536629,0.313867657,0.315145319,0.316413403,0.317681488,0.318949572,0.320175289,0.321394651,0.322614013,0.323833374,0.325028649,0.326220986,0.327413323,0.32860566,0.329794532,0.330983074,0.332171616,0.333360158,0.334552494,0.335745095,0.336937696,0.338130297,0.339327716,0.340525354,0.341722992,0.34292063,0.344119106,0.3453176,0.346516095,0.347714589
